lat,lon,dataset
18.376963350785346,-121.25,lens
18.376963350785346,-120,lens
18.376963350785346,-118.75,lens
18.376963350785346,-117.5,lens
18.376963350785346,-116.25,lens
18.376963350785346,-115,lens
18.376963350785346,-113.75,lens
18.376963350785346,-112.5,lens
18.376963350785346,-111.25,lens
18.376963350785346,-110,lens
18.376963350785346,-108.75,lens
18.376963350785346,-107.5,lens
18.376963350785346,-106.25,lens
18.376963350785346,-105,lens
18.376963350785346,-103.75,lens
18.376963350785346,-102.5,lens
18.376963350785346,-101.25,lens
18.376963350785346,-100,lens
18.376963350785346,-98.75,lens
18.376963350785346,-97.5,lens
18.376963350785346,-96.25,lens
18.376963350785346,-95,lens
18.376963350785346,-93.75,lens
18.376963350785346,-92.5,lens
18.376963350785346,-91.25,lens
18.376963350785346,-90,lens
18.376963350785346,-88.75,lens
18.376963350785346,-87.5,lens
18.376963350785346,-86.25,lens
18.376963350785346,-85,lens
18.376963350785346,-83.75,lens
18.376963350785346,-82.5,lens
18.376963350785346,-81.25,lens
18.376963350785346,-80,lens
18.376963350785346,-78.75,lens
18.376963350785346,-77.5,lens
18.376963350785346,-76.25,lens
18.376963350785346,-75,lens
18.376963350785346,-73.75,lens
18.376963350785346,-72.5,lens
18.376963350785346,-71.25,lens
18.376963350785346,-70,lens
18.376963350785346,-68.75,lens
18.376963350785346,-67.5,lens
18.376963350785346,-66.25,lens
18.376963350785346,-65,lens
18.376963350785346,-63.75,lens
18.376963350785346,-62.5,lens
18.376963350785346,-61.25,lens
18.376963350785346,-60,lens
18.376963350785346,-58.75,lens
19.31937172774869,-136.25,lens
19.31937172774869,-135,lens
19.31937172774869,-133.75,lens
19.31937172774869,-132.5,lens
19.31937172774869,-131.25,lens
19.31937172774869,-130,lens
19.31937172774869,-128.75,lens
19.31937172774869,-127.5,lens
19.31937172774869,-126.25,lens
19.31937172774869,-125,lens
19.31937172774869,-123.75,lens
19.31937172774869,-122.5,lens
19.31937172774869,-121.25,lens
19.31937172774869,-120,lens
19.31937172774869,-118.75,lens
19.31937172774869,-117.5,lens
19.31937172774869,-116.25,lens
19.31937172774869,-115,lens
19.31937172774869,-113.75,lens
19.31937172774869,-112.5,lens
19.31937172774869,-111.25,lens
19.31937172774869,-110,lens
19.31937172774869,-108.75,lens
19.31937172774869,-107.5,lens
19.31937172774869,-106.25,lens
19.31937172774869,-105,lens
19.31937172774869,-103.75,lens
19.31937172774869,-102.5,lens
19.31937172774869,-101.25,lens
19.31937172774869,-100,lens
19.31937172774869,-98.75,lens
19.31937172774869,-97.5,lens
19.31937172774869,-96.25,lens
19.31937172774869,-95,lens
19.31937172774869,-93.75,lens
19.31937172774869,-92.5,lens
19.31937172774869,-91.25,lens
19.31937172774869,-90,lens
19.31937172774869,-88.75,lens
19.31937172774869,-87.5,lens
19.31937172774869,-86.25,lens
19.31937172774869,-85,lens
19.31937172774869,-83.75,lens
19.31937172774869,-82.5,lens
19.31937172774869,-81.25,lens
19.31937172774869,-80,lens
19.31937172774869,-78.75,lens
19.31937172774869,-77.5,lens
19.31937172774869,-76.25,lens
19.31937172774869,-75,lens
19.31937172774869,-73.75,lens
19.31937172774869,-72.5,lens
19.31937172774869,-71.25,lens
19.31937172774869,-70,lens
19.31937172774869,-68.75,lens
19.31937172774869,-67.5,lens
19.31937172774869,-66.25,lens
19.31937172774869,-65,lens
19.31937172774869,-63.75,lens
19.31937172774869,-62.5,lens
19.31937172774869,-61.25,lens
19.31937172774869,-60,lens
19.31937172774869,-58.75,lens
20.261780104712045,-136.25,lens
20.261780104712045,-135,lens
20.261780104712045,-133.75,lens
20.261780104712045,-132.5,lens
20.261780104712045,-131.25,lens
20.261780104712045,-130,lens
20.261780104712045,-128.75,lens
20.261780104712045,-127.5,lens
20.261780104712045,-126.25,lens
20.261780104712045,-125,lens
20.261780104712045,-123.75,lens
20.261780104712045,-122.5,lens
20.261780104712045,-121.25,lens
20.261780104712045,-120,lens
20.261780104712045,-118.75,lens
20.261780104712045,-117.5,lens
20.261780104712045,-116.25,lens
20.261780104712045,-115,lens
20.261780104712045,-113.75,lens
20.261780104712045,-112.5,lens
20.261780104712045,-111.25,lens
20.261780104712045,-110,lens
20.261780104712045,-108.75,lens
20.261780104712045,-107.5,lens
20.261780104712045,-106.25,lens
20.261780104712045,-105,lens
20.261780104712045,-103.75,lens
20.261780104712045,-102.5,lens
20.261780104712045,-101.25,lens
20.261780104712045,-100,lens
20.261780104712045,-98.75,lens
20.261780104712045,-97.5,lens
20.261780104712045,-96.25,lens
20.261780104712045,-95,lens
20.261780104712045,-93.75,lens
20.261780104712045,-92.5,lens
20.261780104712045,-91.25,lens
20.261780104712045,-90,lens
20.261780104712045,-88.75,lens
20.261780104712045,-87.5,lens
20.261780104712045,-86.25,lens
20.261780104712045,-85,lens
20.261780104712045,-83.75,lens
20.261780104712045,-82.5,lens
20.261780104712045,-81.25,lens
20.261780104712045,-80,lens
20.261780104712045,-78.75,lens
20.261780104712045,-77.5,lens
20.261780104712045,-76.25,lens
20.261780104712045,-75,lens
20.261780104712045,-73.75,lens
20.261780104712045,-72.5,lens
20.261780104712045,-71.25,lens
20.261780104712045,-70,lens
20.261780104712045,-68.75,lens
20.261780104712045,-67.5,lens
20.261780104712045,-66.25,lens
20.261780104712045,-65,lens
20.261780104712045,-63.75,lens
20.261780104712045,-62.5,lens
20.261780104712045,-61.25,lens
20.261780104712045,-60,lens
20.261780104712045,-58.75,lens
21.204188481675388,-136.25,lens
21.204188481675388,-135,lens
21.204188481675388,-133.75,lens
21.204188481675388,-132.5,lens
21.204188481675388,-131.25,lens
21.204188481675388,-130,lens
21.204188481675388,-128.75,lens
21.204188481675388,-127.5,lens
21.204188481675388,-126.25,lens
21.204188481675388,-125,lens
21.204188481675388,-123.75,lens
21.204188481675388,-122.5,lens
21.204188481675388,-121.25,lens
21.204188481675388,-120,lens
21.204188481675388,-118.75,lens
21.204188481675388,-117.5,lens
21.204188481675388,-116.25,lens
21.204188481675388,-115,lens
21.204188481675388,-113.75,lens
21.204188481675388,-112.5,lens
21.204188481675388,-111.25,lens
21.204188481675388,-110,lens
21.204188481675388,-108.75,lens
21.204188481675388,-107.5,lens
21.204188481675388,-106.25,lens
21.204188481675388,-105,lens
21.204188481675388,-103.75,lens
21.204188481675388,-102.5,lens
21.204188481675388,-101.25,lens
21.204188481675388,-100,lens
21.204188481675388,-98.75,lens
21.204188481675388,-97.5,lens
21.204188481675388,-96.25,lens
21.204188481675388,-95,lens
21.204188481675388,-93.75,lens
21.204188481675388,-92.5,lens
21.204188481675388,-91.25,lens
21.204188481675388,-90,lens
21.204188481675388,-88.75,lens
21.204188481675388,-87.5,lens
21.204188481675388,-86.25,lens
21.204188481675388,-85,lens
21.204188481675388,-83.75,lens
21.204188481675388,-82.5,lens
21.204188481675388,-81.25,lens
21.204188481675388,-80,lens
21.204188481675388,-78.75,lens
21.204188481675388,-77.5,lens
21.204188481675388,-76.25,lens
21.204188481675388,-75,lens
21.204188481675388,-73.75,lens
21.204188481675388,-72.5,lens
21.204188481675388,-71.25,lens
21.204188481675388,-70,lens
21.204188481675388,-68.75,lens
21.204188481675388,-67.5,lens
21.204188481675388,-66.25,lens
21.204188481675388,-65,lens
21.204188481675388,-63.75,lens
21.204188481675388,-62.5,lens
21.204188481675388,-61.25,lens
21.204188481675388,-60,lens
21.204188481675388,-58.75,lens
22.146596858638745,-136.25,lens
22.146596858638745,-135,lens
22.146596858638745,-133.75,lens
22.146596858638745,-132.5,lens
22.146596858638745,-131.25,lens
22.146596858638745,-130,lens
22.146596858638745,-128.75,lens
22.146596858638745,-127.5,lens
22.146596858638745,-126.25,lens
22.146596858638745,-125,lens
22.146596858638745,-123.75,lens
22.146596858638745,-122.5,lens
22.146596858638745,-121.25,lens
22.146596858638745,-120,lens
22.146596858638745,-118.75,lens
22.146596858638745,-117.5,lens
22.146596858638745,-116.25,lens
22.146596858638745,-115,lens
22.146596858638745,-113.75,lens
22.146596858638745,-112.5,lens
22.146596858638745,-111.25,lens
22.146596858638745,-110,lens
22.146596858638745,-108.75,lens
22.146596858638745,-107.5,lens
22.146596858638745,-106.25,lens
22.146596858638745,-105,lens
22.146596858638745,-103.75,lens
22.146596858638745,-102.5,lens
22.146596858638745,-101.25,lens
22.146596858638745,-100,lens
22.146596858638745,-98.75,lens
22.146596858638745,-97.5,lens
22.146596858638745,-96.25,lens
22.146596858638745,-95,lens
22.146596858638745,-93.75,lens
22.146596858638745,-92.5,lens
22.146596858638745,-91.25,lens
22.146596858638745,-90,lens
22.146596858638745,-88.75,lens
22.146596858638745,-87.5,lens
22.146596858638745,-86.25,lens
22.146596858638745,-85,lens
22.146596858638745,-83.75,lens
22.146596858638745,-82.5,lens
22.146596858638745,-81.25,lens
22.146596858638745,-80,lens
22.146596858638745,-78.75,lens
22.146596858638745,-77.5,lens
22.146596858638745,-76.25,lens
22.146596858638745,-75,lens
22.146596858638745,-73.75,lens
22.146596858638745,-72.5,lens
22.146596858638745,-71.25,lens
22.146596858638745,-70,lens
22.146596858638745,-68.75,lens
22.146596858638745,-67.5,lens
22.146596858638745,-66.25,lens
22.146596858638745,-65,lens
22.146596858638745,-63.75,lens
22.146596858638745,-62.5,lens
22.146596858638745,-61.25,lens
22.146596858638745,-60,lens
22.146596858638745,-58.75,lens
23.089005235602087,-136.25,lens
23.089005235602087,-135,lens
23.089005235602087,-133.75,lens
23.089005235602087,-132.5,lens
23.089005235602087,-131.25,lens
23.089005235602087,-130,lens
23.089005235602087,-128.75,lens
23.089005235602087,-127.5,lens
23.089005235602087,-126.25,lens
23.089005235602087,-125,lens
23.089005235602087,-123.75,lens
23.089005235602087,-122.5,lens
23.089005235602087,-121.25,lens
23.089005235602087,-120,lens
23.089005235602087,-118.75,lens
23.089005235602087,-117.5,lens
23.089005235602087,-116.25,lens
23.089005235602087,-115,lens
23.089005235602087,-113.75,lens
23.089005235602087,-112.5,lens
23.089005235602087,-111.25,lens
23.089005235602087,-110,lens
23.089005235602087,-108.75,lens
23.089005235602087,-107.5,lens
23.089005235602087,-106.25,lens
23.089005235602087,-105,lens
23.089005235602087,-103.75,lens
23.089005235602087,-102.5,lens
23.089005235602087,-101.25,lens
23.089005235602087,-100,lens
23.089005235602087,-98.75,lens
23.089005235602087,-97.5,lens
23.089005235602087,-96.25,lens
23.089005235602087,-95,lens
23.089005235602087,-93.75,lens
23.089005235602087,-92.5,lens
23.089005235602087,-91.25,lens
23.089005235602087,-90,lens
23.089005235602087,-88.75,lens
23.089005235602087,-87.5,lens
23.089005235602087,-86.25,lens
23.089005235602087,-85,lens
23.089005235602087,-83.75,lens
23.089005235602087,-82.5,lens
23.089005235602087,-81.25,lens
23.089005235602087,-80,lens
23.089005235602087,-78.75,lens
23.089005235602087,-77.5,lens
23.089005235602087,-76.25,lens
23.089005235602087,-75,lens
23.089005235602087,-73.75,lens
23.089005235602087,-72.5,lens
23.089005235602087,-71.25,lens
23.089005235602087,-70,lens
23.089005235602087,-68.75,lens
23.089005235602087,-67.5,lens
23.089005235602087,-66.25,lens
23.089005235602087,-65,lens
23.089005235602087,-63.75,lens
23.089005235602087,-62.5,lens
23.089005235602087,-61.25,lens
23.089005235602087,-60,lens
23.089005235602087,-58.75,lens
24.031413612565444,-136.25,lens
24.031413612565444,-135,lens
24.031413612565444,-133.75,lens
24.031413612565444,-132.5,lens
24.031413612565444,-131.25,lens
24.031413612565444,-130,lens
24.031413612565444,-128.75,lens
24.031413612565444,-127.5,lens
24.031413612565444,-126.25,lens
24.031413612565444,-125,lens
24.031413612565444,-123.75,lens
24.031413612565444,-122.5,lens
24.031413612565444,-121.25,lens
24.031413612565444,-120,lens
24.031413612565444,-118.75,lens
24.031413612565444,-117.5,lens
24.031413612565444,-116.25,lens
24.031413612565444,-115,lens
24.031413612565444,-113.75,lens
24.031413612565444,-112.5,lens
24.031413612565444,-111.25,lens
24.031413612565444,-110,lens
24.031413612565444,-108.75,lens
24.031413612565444,-107.5,lens
24.031413612565444,-106.25,lens
24.031413612565444,-105,lens
24.031413612565444,-103.75,lens
24.031413612565444,-102.5,lens
24.031413612565444,-101.25,lens
24.031413612565444,-100,lens
24.031413612565444,-98.75,lens
24.031413612565444,-97.5,lens
24.031413612565444,-96.25,lens
24.031413612565444,-95,lens
24.031413612565444,-93.75,lens
24.031413612565444,-92.5,lens
24.031413612565444,-91.25,lens
24.031413612565444,-90,lens
24.031413612565444,-88.75,lens
24.031413612565444,-87.5,lens
24.031413612565444,-86.25,lens
24.031413612565444,-85,lens
24.031413612565444,-83.75,lens
24.031413612565444,-82.5,lens
24.031413612565444,-81.25,lens
24.031413612565444,-80,lens
24.031413612565444,-78.75,lens
24.031413612565444,-77.5,lens
24.031413612565444,-76.25,lens
24.031413612565444,-75,lens
24.031413612565444,-73.75,lens
24.031413612565444,-72.5,lens
24.031413612565444,-71.25,lens
24.031413612565444,-70,lens
24.031413612565444,-68.75,lens
24.031413612565444,-67.5,lens
24.031413612565444,-66.25,lens
24.031413612565444,-65,lens
24.031413612565444,-63.75,lens
24.031413612565444,-62.5,lens
24.031413612565444,-61.25,lens
24.031413612565444,-60,lens
24.031413612565444,-58.75,lens
24.9738219895288,-136.25,lens
24.9738219895288,-135,lens
24.9738219895288,-133.75,lens
24.9738219895288,-132.5,lens
24.9738219895288,-131.25,lens
24.9738219895288,-130,lens
24.9738219895288,-128.75,lens
24.9738219895288,-127.5,lens
24.9738219895288,-126.25,lens
24.9738219895288,-125,lens
24.9738219895288,-123.75,lens
24.9738219895288,-122.5,lens
24.9738219895288,-121.25,lens
24.9738219895288,-120,lens
24.9738219895288,-118.75,lens
24.9738219895288,-117.5,lens
24.9738219895288,-116.25,lens
24.9738219895288,-115,lens
24.9738219895288,-113.75,lens
24.9738219895288,-112.5,lens
24.9738219895288,-111.25,lens
24.9738219895288,-110,lens
24.9738219895288,-108.75,lens
24.9738219895288,-107.5,lens
24.9738219895288,-106.25,lens
24.9738219895288,-105,lens
24.9738219895288,-103.75,lens
24.9738219895288,-102.5,lens
24.9738219895288,-101.25,lens
24.9738219895288,-100,lens
24.9738219895288,-98.75,lens
24.9738219895288,-97.5,lens
24.9738219895288,-96.25,lens
24.9738219895288,-95,lens
24.9738219895288,-93.75,lens
24.9738219895288,-92.5,lens
24.9738219895288,-91.25,lens
24.9738219895288,-90,lens
24.9738219895288,-88.75,lens
24.9738219895288,-87.5,lens
24.9738219895288,-86.25,lens
24.9738219895288,-85,lens
24.9738219895288,-83.75,lens
24.9738219895288,-82.5,lens
24.9738219895288,-81.25,lens
24.9738219895288,-80,lens
24.9738219895288,-78.75,lens
24.9738219895288,-77.5,lens
24.9738219895288,-76.25,lens
24.9738219895288,-75,lens
24.9738219895288,-73.75,lens
24.9738219895288,-72.5,lens
24.9738219895288,-71.25,lens
24.9738219895288,-70,lens
24.9738219895288,-68.75,lens
24.9738219895288,-67.5,lens
24.9738219895288,-66.25,lens
24.9738219895288,-65,lens
24.9738219895288,-63.75,lens
24.9738219895288,-62.5,lens
24.9738219895288,-61.25,lens
24.9738219895288,-60,lens
24.9738219895288,-58.75,lens
25.916230366492144,-136.25,lens
25.916230366492144,-135,lens
25.916230366492144,-133.75,lens
25.916230366492144,-132.5,lens
25.916230366492144,-131.25,lens
25.916230366492144,-130,lens
25.916230366492144,-128.75,lens
25.916230366492144,-127.5,lens
25.916230366492144,-126.25,lens
25.916230366492144,-125,lens
25.916230366492144,-123.75,lens
25.916230366492144,-122.5,lens
25.916230366492144,-121.25,lens
25.916230366492144,-120,lens
25.916230366492144,-118.75,lens
25.916230366492144,-117.5,lens
25.916230366492144,-116.25,lens
25.916230366492144,-115,lens
25.916230366492144,-113.75,lens
25.916230366492144,-112.5,lens
25.916230366492144,-111.25,lens
25.916230366492144,-110,lens
25.916230366492144,-108.75,lens
25.916230366492144,-107.5,lens
25.916230366492144,-106.25,lens
25.916230366492144,-105,lens
25.916230366492144,-103.75,lens
25.916230366492144,-102.5,lens
25.916230366492144,-101.25,lens
25.916230366492144,-100,lens
25.916230366492144,-98.75,lens
25.916230366492144,-97.5,lens
25.916230366492144,-96.25,lens
25.916230366492144,-95,lens
25.916230366492144,-93.75,lens
25.916230366492144,-92.5,lens
25.916230366492144,-91.25,lens
25.916230366492144,-90,lens
25.916230366492144,-88.75,lens
25.916230366492144,-87.5,lens
25.916230366492144,-86.25,lens
25.916230366492144,-85,lens
25.916230366492144,-83.75,lens
25.916230366492144,-82.5,lens
25.916230366492144,-81.25,lens
25.916230366492144,-80,lens
25.916230366492144,-78.75,lens
25.916230366492144,-77.5,lens
25.916230366492144,-76.25,lens
25.916230366492144,-75,lens
25.916230366492144,-73.75,lens
25.916230366492144,-72.5,lens
25.916230366492144,-71.25,lens
25.916230366492144,-70,lens
25.916230366492144,-68.75,lens
25.916230366492144,-67.5,lens
25.916230366492144,-66.25,lens
25.916230366492144,-65,lens
25.916230366492144,-63.75,lens
25.916230366492144,-62.5,lens
25.916230366492144,-61.25,lens
25.916230366492144,-60,lens
25.916230366492144,-58.75,lens
26.8586387434555,-136.25,lens
26.8586387434555,-135,lens
26.8586387434555,-133.75,lens
26.8586387434555,-132.5,lens
26.8586387434555,-131.25,lens
26.8586387434555,-130,lens
26.8586387434555,-128.75,lens
26.8586387434555,-127.5,lens
26.8586387434555,-126.25,lens
26.8586387434555,-125,lens
26.8586387434555,-123.75,lens
26.8586387434555,-122.5,lens
26.8586387434555,-121.25,lens
26.8586387434555,-120,lens
26.8586387434555,-118.75,lens
26.8586387434555,-117.5,lens
26.8586387434555,-116.25,lens
26.8586387434555,-115,lens
26.8586387434555,-113.75,lens
26.8586387434555,-112.5,lens
26.8586387434555,-111.25,lens
26.8586387434555,-110,lens
26.8586387434555,-108.75,lens
26.8586387434555,-107.5,lens
26.8586387434555,-106.25,lens
26.8586387434555,-105,lens
26.8586387434555,-103.75,lens
26.8586387434555,-102.5,lens
26.8586387434555,-101.25,lens
26.8586387434555,-100,lens
26.8586387434555,-98.75,lens
26.8586387434555,-97.5,lens
26.8586387434555,-96.25,lens
26.8586387434555,-95,lens
26.8586387434555,-93.75,lens
26.8586387434555,-92.5,lens
26.8586387434555,-91.25,lens
26.8586387434555,-90,lens
26.8586387434555,-88.75,lens
26.8586387434555,-87.5,lens
26.8586387434555,-86.25,lens
26.8586387434555,-85,lens
26.8586387434555,-83.75,lens
26.8586387434555,-82.5,lens
26.8586387434555,-81.25,lens
26.8586387434555,-80,lens
26.8586387434555,-78.75,lens
26.8586387434555,-77.5,lens
26.8586387434555,-76.25,lens
26.8586387434555,-75,lens
26.8586387434555,-73.75,lens
26.8586387434555,-72.5,lens
26.8586387434555,-71.25,lens
26.8586387434555,-70,lens
26.8586387434555,-68.75,lens
26.8586387434555,-67.5,lens
26.8586387434555,-66.25,lens
26.8586387434555,-65,lens
26.8586387434555,-63.75,lens
26.8586387434555,-62.5,lens
26.8586387434555,-61.25,lens
26.8586387434555,-60,lens
26.8586387434555,-58.75,lens
27.801047120418843,-136.25,lens
27.801047120418843,-135,lens
27.801047120418843,-133.75,lens
27.801047120418843,-132.5,lens
27.801047120418843,-131.25,lens
27.801047120418843,-130,lens
27.801047120418843,-128.75,lens
27.801047120418843,-127.5,lens
27.801047120418843,-126.25,lens
27.801047120418843,-125,lens
27.801047120418843,-123.75,lens
27.801047120418843,-122.5,lens
27.801047120418843,-121.25,lens
27.801047120418843,-120,lens
27.801047120418843,-118.75,lens
27.801047120418843,-117.5,lens
27.801047120418843,-116.25,lens
27.801047120418843,-115,lens
27.801047120418843,-113.75,lens
27.801047120418843,-112.5,lens
27.801047120418843,-111.25,lens
27.801047120418843,-110,lens
27.801047120418843,-108.75,lens
27.801047120418843,-107.5,lens
27.801047120418843,-106.25,lens
27.801047120418843,-105,lens
27.801047120418843,-103.75,lens
27.801047120418843,-102.5,lens
27.801047120418843,-101.25,lens
27.801047120418843,-100,lens
27.801047120418843,-98.75,lens
27.801047120418843,-97.5,lens
27.801047120418843,-96.25,lens
27.801047120418843,-95,lens
27.801047120418843,-93.75,lens
27.801047120418843,-92.5,lens
27.801047120418843,-91.25,lens
27.801047120418843,-90,lens
27.801047120418843,-88.75,lens
27.801047120418843,-87.5,lens
27.801047120418843,-86.25,lens
27.801047120418843,-85,lens
27.801047120418843,-83.75,lens
27.801047120418843,-82.5,lens
27.801047120418843,-81.25,lens
27.801047120418843,-80,lens
27.801047120418843,-78.75,lens
27.801047120418843,-77.5,lens
27.801047120418843,-76.25,lens
27.801047120418843,-75,lens
27.801047120418843,-73.75,lens
27.801047120418843,-72.5,lens
27.801047120418843,-71.25,lens
27.801047120418843,-70,lens
27.801047120418843,-68.75,lens
27.801047120418843,-67.5,lens
27.801047120418843,-66.25,lens
27.801047120418843,-65,lens
27.801047120418843,-63.75,lens
27.801047120418843,-62.5,lens
27.801047120418843,-61.25,lens
27.801047120418843,-60,lens
27.801047120418843,-58.75,lens
28.7434554973822,-136.25,lens
28.7434554973822,-135,lens
28.7434554973822,-133.75,lens
28.7434554973822,-132.5,lens
28.7434554973822,-131.25,lens
28.7434554973822,-130,lens
28.7434554973822,-128.75,lens
28.7434554973822,-127.5,lens
28.7434554973822,-126.25,lens
28.7434554973822,-125,lens
28.7434554973822,-123.75,lens
28.7434554973822,-122.5,lens
28.7434554973822,-121.25,lens
28.7434554973822,-120,lens
28.7434554973822,-118.75,lens
28.7434554973822,-117.5,lens
28.7434554973822,-116.25,lens
28.7434554973822,-115,lens
28.7434554973822,-113.75,lens
28.7434554973822,-112.5,lens
28.7434554973822,-111.25,lens
28.7434554973822,-110,lens
28.7434554973822,-108.75,lens
28.7434554973822,-107.5,lens
28.7434554973822,-106.25,lens
28.7434554973822,-105,lens
28.7434554973822,-103.75,lens
28.7434554973822,-102.5,lens
28.7434554973822,-101.25,lens
28.7434554973822,-100,lens
28.7434554973822,-98.75,lens
28.7434554973822,-97.5,lens
28.7434554973822,-96.25,lens
28.7434554973822,-95,lens
28.7434554973822,-93.75,lens
28.7434554973822,-92.5,lens
28.7434554973822,-91.25,lens
28.7434554973822,-90,lens
28.7434554973822,-88.75,lens
28.7434554973822,-87.5,lens
28.7434554973822,-86.25,lens
28.7434554973822,-85,lens
28.7434554973822,-83.75,lens
28.7434554973822,-82.5,lens
28.7434554973822,-81.25,lens
28.7434554973822,-80,lens
28.7434554973822,-78.75,lens
28.7434554973822,-77.5,lens
28.7434554973822,-76.25,lens
28.7434554973822,-75,lens
28.7434554973822,-73.75,lens
28.7434554973822,-72.5,lens
28.7434554973822,-71.25,lens
28.7434554973822,-70,lens
28.7434554973822,-68.75,lens
28.7434554973822,-67.5,lens
28.7434554973822,-66.25,lens
28.7434554973822,-65,lens
28.7434554973822,-63.75,lens
28.7434554973822,-62.5,lens
28.7434554973822,-61.25,lens
28.7434554973822,-60,lens
28.7434554973822,-58.75,lens
29.685863874345543,-136.25,lens
29.685863874345543,-135,lens
29.685863874345543,-133.75,lens
29.685863874345543,-132.5,lens
29.685863874345543,-131.25,lens
29.685863874345543,-130,lens
29.685863874345543,-128.75,lens
29.685863874345543,-127.5,lens
29.685863874345543,-126.25,lens
29.685863874345543,-125,lens
29.685863874345543,-123.75,lens
29.685863874345543,-122.5,lens
29.685863874345543,-121.25,lens
29.685863874345543,-120,lens
29.685863874345543,-118.75,lens
29.685863874345543,-117.5,lens
29.685863874345543,-116.25,lens
29.685863874345543,-115,lens
29.685863874345543,-113.75,lens
29.685863874345543,-112.5,lens
29.685863874345543,-111.25,lens
29.685863874345543,-110,lens
29.685863874345543,-108.75,lens
29.685863874345543,-107.5,lens
29.685863874345543,-106.25,lens
29.685863874345543,-105,lens
29.685863874345543,-103.75,lens
29.685863874345543,-102.5,lens
29.685863874345543,-101.25,lens
29.685863874345543,-100,lens
29.685863874345543,-98.75,lens
29.685863874345543,-97.5,lens
29.685863874345543,-96.25,lens
29.685863874345543,-95,lens
29.685863874345543,-93.75,lens
29.685863874345543,-92.5,lens
29.685863874345543,-91.25,lens
29.685863874345543,-90,lens
29.685863874345543,-88.75,lens
29.685863874345543,-87.5,lens
29.685863874345543,-86.25,lens
29.685863874345543,-85,lens
29.685863874345543,-83.75,lens
29.685863874345543,-82.5,lens
29.685863874345543,-81.25,lens
29.685863874345543,-80,lens
29.685863874345543,-78.75,lens
29.685863874345543,-77.5,lens
29.685863874345543,-76.25,lens
29.685863874345543,-75,lens
29.685863874345543,-73.75,lens
29.685863874345543,-72.5,lens
29.685863874345543,-71.25,lens
29.685863874345543,-70,lens
29.685863874345543,-68.75,lens
29.685863874345543,-67.5,lens
29.685863874345543,-66.25,lens
29.685863874345543,-65,lens
29.685863874345543,-63.75,lens
29.685863874345543,-62.5,lens
29.685863874345543,-61.25,lens
29.685863874345543,-60,lens
29.685863874345543,-58.75,lens
30.6282722513089,-136.25,lens
30.6282722513089,-135,lens
30.6282722513089,-133.75,lens
30.6282722513089,-132.5,lens
30.6282722513089,-131.25,lens
30.6282722513089,-130,lens
30.6282722513089,-128.75,lens
30.6282722513089,-127.5,lens
30.6282722513089,-126.25,lens
30.6282722513089,-125,lens
30.6282722513089,-123.75,lens
30.6282722513089,-122.5,lens
30.6282722513089,-121.25,lens
30.6282722513089,-120,lens
30.6282722513089,-118.75,lens
30.6282722513089,-117.5,lens
30.6282722513089,-116.25,lens
30.6282722513089,-115,lens
30.6282722513089,-113.75,lens
30.6282722513089,-112.5,lens
30.6282722513089,-111.25,lens
30.6282722513089,-110,lens
30.6282722513089,-108.75,lens
30.6282722513089,-107.5,lens
30.6282722513089,-106.25,lens
30.6282722513089,-105,lens
30.6282722513089,-103.75,lens
30.6282722513089,-102.5,lens
30.6282722513089,-101.25,lens
30.6282722513089,-100,lens
30.6282722513089,-98.75,lens
30.6282722513089,-97.5,lens
30.6282722513089,-96.25,lens
30.6282722513089,-95,lens
30.6282722513089,-93.75,lens
30.6282722513089,-92.5,lens
30.6282722513089,-91.25,lens
30.6282722513089,-90,lens
30.6282722513089,-88.75,lens
30.6282722513089,-87.5,lens
30.6282722513089,-86.25,lens
30.6282722513089,-85,lens
30.6282722513089,-83.75,lens
30.6282722513089,-82.5,lens
30.6282722513089,-81.25,lens
30.6282722513089,-80,lens
30.6282722513089,-78.75,lens
30.6282722513089,-77.5,lens
30.6282722513089,-76.25,lens
30.6282722513089,-75,lens
30.6282722513089,-73.75,lens
30.6282722513089,-72.5,lens
30.6282722513089,-71.25,lens
30.6282722513089,-70,lens
30.6282722513089,-68.75,lens
30.6282722513089,-67.5,lens
30.6282722513089,-66.25,lens
30.6282722513089,-65,lens
30.6282722513089,-63.75,lens
30.6282722513089,-62.5,lens
30.6282722513089,-61.25,lens
30.6282722513089,-60,lens
30.6282722513089,-58.75,lens
31.570680628272257,-136.25,lens
31.570680628272257,-135,lens
31.570680628272257,-133.75,lens
31.570680628272257,-132.5,lens
31.570680628272257,-131.25,lens
31.570680628272257,-130,lens
31.570680628272257,-128.75,lens
31.570680628272257,-127.5,lens
31.570680628272257,-126.25,lens
31.570680628272257,-125,lens
31.570680628272257,-123.75,lens
31.570680628272257,-122.5,lens
31.570680628272257,-121.25,lens
31.570680628272257,-120,lens
31.570680628272257,-118.75,lens
31.570680628272257,-117.5,lens
31.570680628272257,-116.25,lens
31.570680628272257,-115,lens
31.570680628272257,-113.75,lens
31.570680628272257,-112.5,lens
31.570680628272257,-111.25,lens
31.570680628272257,-110,lens
31.570680628272257,-108.75,lens
31.570680628272257,-107.5,lens
31.570680628272257,-106.25,lens
31.570680628272257,-105,lens
31.570680628272257,-103.75,lens
31.570680628272257,-102.5,lens
31.570680628272257,-101.25,lens
31.570680628272257,-100,lens
31.570680628272257,-98.75,lens
31.570680628272257,-97.5,lens
31.570680628272257,-96.25,lens
